"";"cod_distrito";"distrito";"cod_barrio";"barrio";"indicador_nivel2";"indicador_completo";"valor_indicador";"porcentaje"
"1951";10;"Latina";106;"Cuatro Vientos";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,01;3,52
"1952";10;"Latina";106;"Cuatro Vientos";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,11;7,8
"1953";10;"Latina";106;"Cuatro Vientos";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,24;7,89
"1954";10;"Latina";106;"Cuatro Vientos";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,35;4,46
"1955";10;"Latina";106;"Cuatro Vientos";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,29;3,71
"1956";10;"Latina";106;"Cuatro Vientos";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";6,49;4,55
"1957";10;"Latina";107;"Las Águilas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,81;2,66
"1958";10;"Latina";107;"Las Águilas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,8;6,16
"1959";10;"Latina";107;"Las Águilas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,49;7,34
"1960";10;"Latina";107;"Las Águilas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,09;2,86
"1961";10;"Latina";107;"Las Águilas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,51;4,55
"1962";10;"Latina";107;"Las Águilas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,11;6,37
"1963";11;"Carabanchel";111;"Comillas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,7;2,21
"1964";11;"Carabanchel";111;"Comillas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,43;5,03
"1965";11;"Carabanchel";111;"Comillas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,2;7,28
"1966";11;"Carabanchel";111;"Comillas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,86;3,5
"1967";11;"Carabanchel";111;"Comillas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,52;4,49
"1968";11;"Carabanchel";111;"Comillas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,87;6,49
"1969";11;"Carabanchel";112;"Opañel";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,52;2,36
"1970";11;"Carabanchel";112;"Opañel";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";7,67;5,14
"1971";11;"Carabanchel";112;"Opañel";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,27;7,55
"1972";11;"Carabanchel";112;"Opañel";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,98;2,67
"1973";11;"Carabanchel";112;"Opañel";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,97;4
"1974";11;"Carabanchel";112;"Opañel";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,86;6,61
"1975";11;"Carabanchel";113;"San Isidro";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,35;3,1
"1976";11;"Carabanchel";113;"San Isidro";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,59;5,16
"1977";11;"Carabanchel";113;"San Isidro";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,61;6,64
"1978";11;"Carabanchel";113;"San Isidro";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,05;2,95
"1979";11;"Carabanchel";113;"San Isidro";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,42;4,11
"1980";11;"Carabanchel";113;"San Isidro";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";13,24;6,46
"1981";11;"Carabanchel";114;"Vista Alegre";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,84;2,4
"1982";11;"Carabanchel";114;"Vista Alegre";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,53;5,34
"1983";11;"Carabanchel";114;"Vista Alegre";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,3;7,07
"1984";11;"Carabanchel";114;"Vista Alegre";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,07;1,92
"1985";11;"Carabanchel";114;"Vista Alegre";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,76;4,23
"1986";11;"Carabanchel";114;"Vista Alegre";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,64;6,66
"1987";11;"Carabanchel";115;"Puerta Bonita";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,81;3,15
"1988";11;"Carabanchel";115;"Puerta Bonita";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,48;5,68
"1989";11;"Carabanchel";115;"Puerta Bonita";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,98;7,03
"1990";11;"Carabanchel";115;"Puerta Bonita";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,96;2,69
"1991";11;"Carabanchel";115;"Puerta Bonita";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,81;4,23
"1992";11;"Carabanchel";115;"Puerta Bonita";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,78;5,84
"1993";11;"Carabanchel";116;"Buenavista";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,91;2,83
"1994";11;"Carabanchel";116;"Buenavista";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";9,87;7,14
"1995";11;"Carabanchel";116;"Buenavista";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";9,99;7,23
"1996";11;"Carabanchel";116;"Buenavista";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,54;3,29
"1997";11;"Carabanchel";116;"Buenavista";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,69;4,12
"1998";11;"Carabanchel";116;"Buenavista";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";7,14;5,17
"1999";11;"Carabanchel";117;"Abrantes";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,1;3,01
"2000";11;"Carabanchel";117;"Abrantes";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";9,38;5,54
"2001";11;"Carabanchel";117;"Abrantes";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12;7,08
"2002";11;"Carabanchel";117;"Abrantes";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,3;2,54
"2003";11;"Carabanchel";117;"Abrantes";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,48;4,41
"2004";11;"Carabanchel";117;"Abrantes";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,93;5,86
"2005";12;"Usera";121;"Orcasitas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,78;3,58
"2006";12;"Usera";121;"Orcasitas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,19;5,91
"2007";12;"Usera";121;"Orcasitas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,84;6,78
"2008";12;"Usera";121;"Orcasitas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,22;2,75
"2009";12;"Usera";121;"Orcasitas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,49;3,95
"2010";12;"Usera";121;"Orcasitas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,64;5,09
"2011";12;"Usera";122;"Orcasur";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";9,16;3,99
"2012";12;"Usera";122;"Orcasur";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";14,24;6,21
"2013";12;"Usera";122;"Orcasur";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14,57;6,35
"2014";12;"Usera";122;"Orcasur";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,28;2,74
"2015";12;"Usera";122;"Orcasur";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";11,39;4,96
"2016";12;"Usera";122;"Orcasur";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,53;5,46
"2017";12;"Usera";123;"San Fermín";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";7,19;3,79
"2018";12;"Usera";123;"San Fermín";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,97;6,3
"2019";12;"Usera";123;"San Fermín";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,06;6,88
"2020";12;"Usera";123;"San Fermín";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,5;3,42
"2021";12;"Usera";123;"San Fermín";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,32;4,38
"2022";12;"Usera";123;"San Fermín";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,11;5,32
"2023";12;"Usera";124;"Almendrales";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,59;3,76
"2024";12;"Usera";124;"Almendrales";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,66;4,94
"2025";12;"Usera";124;"Almendrales";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,65;6,08
"2026";12;"Usera";124;"Almendrales";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,67;2,67
"2027";12;"Usera";124;"Almendrales";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,21;4,12
"2028";12;"Usera";124;"Almendrales";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,89;6,22
"2029";12;"Usera";125;"Moscardó";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,4;3,33
"2030";12;"Usera";125;"Moscardó";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,73;5,39
"2031";12;"Usera";125;"Moscardó";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,37;7,02
"2032";12;"Usera";125;"Moscardó";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,74;2,93
"2033";12;"Usera";125;"Moscardó";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,91;3,65
"2034";12;"Usera";125;"Moscardó";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,16;6,27
"2035";12;"Usera";126;"Zofío";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";4;2,38
"2036";12;"Usera";126;"Zofío";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";9,69;5,76
"2037";12;"Usera";126;"Zofío";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,81;7,02
"2038";12;"Usera";126;"Zofío";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,65;2,17
"2039";12;"Usera";126;"Zofío";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,47;4,44
"2040";12;"Usera";126;"Zofío";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,44;6,21
"2041";12;"Usera";127;"Pradolongo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,07;3,05
"2042";12;"Usera";127;"Pradolongo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";9,2;5,54
"2043";12;"Usera";127;"Pradolongo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,88;6,55
"2044";12;"Usera";127;"Pradolongo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,86;2,32
"2045";12;"Usera";127;"Pradolongo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,76;4,07
"2046";12;"Usera";127;"Pradolongo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,48;5,71
"2047";13;"Puente de Vallecas";131;"Entrevías";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";7,56;3,21
"2048";13;"Puente de Vallecas";131;"Entrevías";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";14,58;6,18
"2049";13;"Puente de Vallecas";131;"Entrevías";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14,48;6,14
"2050";13;"Puente de Vallecas";131;"Entrevías";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";8,01;3,4
"2051";13;"Puente de Vallecas";131;"Entrevías";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";10,32;4,38
"2052";13;"Puente de Vallecas";131;"Entrevías";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";15,32;6,5
"2053";13;"Puente de Vallecas";132;"San Diego";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,57;2,91
"2054";13;"Puente de Vallecas";132;"San Diego";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,7;5,58
"2055";13;"Puente de Vallecas";132;"San Diego";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,56;7,07
"2056";13;"Puente de Vallecas";132;"San Diego";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,61;2,4
"2057";13;"Puente de Vallecas";132;"San Diego";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,48;3,9
"2058";13;"Puente de Vallecas";132;"San Diego";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,61;6,58
"2059";13;"Puente de Vallecas";133;"Palomeras Bajas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,12;2,94
"2060";13;"Puente de Vallecas";133;"Palomeras Bajas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,26;5,89
"2061";13;"Puente de Vallecas";133;"Palomeras Bajas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,16;6,98
"2062";13;"Puente de Vallecas";133;"Palomeras Bajas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,25;3,02
"2063";13;"Puente de Vallecas";133;"Palomeras Bajas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,47;4,87
"2064";13;"Puente de Vallecas";133;"Palomeras Bajas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,13;5,82
"2065";13;"Puente de Vallecas";134;"Palomeras Sureste";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,97;3,28
"2066";13;"Puente de Vallecas";134;"Palomeras Sureste";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,97;6,03
"2067";13;"Puente de Vallecas";134;"Palomeras Sureste";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,39;6,82
"2068";13;"Puente de Vallecas";134;"Palomeras Sureste";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,64;3,65
"2069";13;"Puente de Vallecas";134;"Palomeras Sureste";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,63;4,2
"2070";13;"Puente de Vallecas";134;"Palomeras Sureste";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,59;5,83
"2071";13;"Puente de Vallecas";135;"Portazgo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,66;3,16
"2072";13;"Puente de Vallecas";135;"Portazgo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";13,22;6,27
"2073";13;"Puente de Vallecas";135;"Portazgo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14,21;6,74
"2074";13;"Puente de Vallecas";135;"Portazgo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,77;2,74
"2075";13;"Puente de Vallecas";135;"Portazgo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";9,07;4,3
"2076";13;"Puente de Vallecas";135;"Portazgo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";13,1;6,22
"2077";13;"Puente de Vallecas";136;"Numancia";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,78;3,04
"2078";13;"Puente de Vallecas";136;"Numancia";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,6;5,58
"2079";13;"Puente de Vallecas";136;"Numancia";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,42;6,53
"2080";13;"Puente de Vallecas";136;"Numancia";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,55;2,92
"2081";13;"Puente de Vallecas";136;"Numancia";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,17;4,3
"2082";13;"Puente de Vallecas";136;"Numancia";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,06;6,34
"2083";14;"Moratalaz";141;"Pavones";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";4,43;2,71
"2084";14;"Moratalaz";141;"Pavones";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,43;6,99
"2085";14;"Moratalaz";141;"Pavones";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,62;7,11
"2086";14;"Moratalaz";141;"Pavones";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";1,91;1,17
"2087";14;"Moratalaz";141;"Pavones";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,61;4,04
"2088";14;"Moratalaz";141;"Pavones";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,35;5,72
"2089";14;"Moratalaz";142;"Horcajo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";4,91;3,3
"2090";14;"Moratalaz";142;"Horcajo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,89;7,33
"2091";14;"Moratalaz";142;"Horcajo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";9,96;6,7
"2092";14;"Moratalaz";142;"Horcajo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,79;2,55
"2093";14;"Moratalaz";142;"Horcajo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,85;5,28
"2094";14;"Moratalaz";142;"Horcajo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";7,36;4,95
"2095";14;"Moratalaz";143;"Marroquina";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,05;2,38
"2096";14;"Moratalaz";143;"Marroquina";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,32;6,5
"2097";14;"Moratalaz";143;"Marroquina";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,86;8,48
"2098";14;"Moratalaz";143;"Marroquina";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,01;3,13
"2099";14;"Moratalaz";143;"Marroquina";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,59;5,15
"2100";14;"Moratalaz";143;"Marroquina";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";7,12;5,56
"2101";14;"Moratalaz";144;"Media Legua";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,37;3,85
"2102";14;"Moratalaz";144;"Media Legua";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,34;6,25
"2103";14;"Moratalaz";144;"Media Legua";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,52;6,35
"2104";14;"Moratalaz";144;"Media Legua";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,94;3,59
"2105";14;"Moratalaz";144;"Media Legua";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,15;4,32
"2106";14;"Moratalaz";144;"Media Legua";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,36;6,26
"2107";14;"Moratalaz";145;"Fontarrón";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,21;2,02
"2108";14;"Moratalaz";145;"Fontarrón";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";7,88;4,95
"2109";14;"Moratalaz";145;"Fontarrón";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,58;7,27
"2110";14;"Moratalaz";145;"Fontarrón";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,12;2,59
"2111";14;"Moratalaz";145;"Fontarrón";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,08;3,82
"2112";14;"Moratalaz";145;"Fontarrón";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,71;7,36
"2113";14;"Moratalaz";146;"Vinateros";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,75;1,93
"2114";14;"Moratalaz";146;"Vinateros";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,69;6,09
"2115";14;"Moratalaz";146;"Vinateros";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,77;7,54
"2116";14;"Moratalaz";146;"Vinateros";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";2,47;1,73
"2117";14;"Moratalaz";146;"Vinateros";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,67;3,97
"2118";14;"Moratalaz";146;"Vinateros";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,66;6,76
"2119";15;"Ciudad Lineal";151;"Ventas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,62;2,51
"2120";15;"Ciudad Lineal";151;"Ventas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,76;4,68
"2121";15;"Ciudad Lineal";151;"Ventas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,66;7,39
"2122";15;"Ciudad Lineal";151;"Ventas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";2,75;1,91
"2123";15;"Ciudad Lineal";151;"Ventas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,78;4
"2124";15;"Ciudad Lineal";151;"Ventas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,37;7,19
"2125";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,17;2,26
"2126";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";7,58;5,4
"2127";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,46;7,46
"2128";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,52;2,51
"2129";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,48;3,91
"2130";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,94;7,09
"2131";15;"Ciudad Lineal";153;"Quintana";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,69;2,75
"2132";15;"Ciudad Lineal";153;"Quintana";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,16;4,58
"2133";15;"Ciudad Lineal";153;"Quintana";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,17;7,57
"2134";15;"Ciudad Lineal";153;"Quintana";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";2,93;2,18
"2135";15;"Ciudad Lineal";153;"Quintana";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,02;3,74
"2136";15;"Ciudad Lineal";153;"Quintana";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,56;7,86
"2137";15;"Ciudad Lineal";154;"Concepción";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,85;2,26
"2138";15;"Ciudad Lineal";154;"Concepción";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,91;5,49
"2139";15;"Ciudad Lineal";154;"Concepción";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,24;8,14
"2140";15;"Ciudad Lineal";154;"Concepción";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";2,67;2,12
"2141";15;"Ciudad Lineal";154;"Concepción";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,21;4,14
"2142";15;"Ciudad Lineal";154;"Concepción";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";8,98;7,13
"2143";15;"Ciudad Lineal";155;"San Pascual";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,32;2
"2144";15;"Ciudad Lineal";155;"San Pascual";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";5,7;4,92
"2145";15;"Ciudad Lineal";155;"San Pascual";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,49;9,06
"2146";15;"Ciudad Lineal";155;"San Pascual";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";0,78;0,67
"2147";15;"Ciudad Lineal";155;"San Pascual";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";4,79;4,14
"2148";15;"Ciudad Lineal";155;"San Pascual";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,5;8,2
"2149";15;"Ciudad Lineal";156;"San Juan Bautista";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";1,66;1,89
"2150";15;"Ciudad Lineal";156;"San Juan Bautista";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";5,17;5,9
"2151";15;"Ciudad Lineal";156;"San Juan Bautista";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";7,36;8,4
"2152";15;"Ciudad Lineal";156;"San Juan Bautista";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";1;1,14
"2153";15;"Ciudad Lineal";156;"San Juan Bautista";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";3,38;3,86
"2154";15;"Ciudad Lineal";156;"San Juan Bautista";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";7,4;8,44
"2155";15;"Ciudad Lineal";157;"Colina";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";1,56;1,66
"2156";15;"Ciudad Lineal";157;"Colina";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,69;7,12
"2157";15;"Ciudad Lineal";157;"Colina";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,08;10,72
"2158";15;"Ciudad Lineal";157;"Colina";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";0,79;0,84
"2159";15;"Ciudad Lineal";157;"Colina";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";3,21;3,41
"2160";15;"Ciudad Lineal";157;"Colina";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";4,92;5,23
"2161";15;"Ciudad Lineal";158;"Atalaya";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,27;NA
"2162";15;"Ciudad Lineal";158;"Atalaya";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";3,84;NA
"2163";15;"Ciudad Lineal";158;"Atalaya";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";3,49;NA
"2164";15;"Ciudad Lineal";158;"Atalaya";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";1,5;NA
"2165";15;"Ciudad Lineal";158;"Atalaya";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";3,76;NA
"2166";15;"Ciudad Lineal";158;"Atalaya";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";4,26;NA
"2167";15;"Ciudad Lineal";159;"Costillares";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";0,42;0,53
"2168";15;"Ciudad Lineal";159;"Costillares";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";4,1;5,17
"2169";15;"Ciudad Lineal";159;"Costillares";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";8,63;10,88
"2170";15;"Ciudad Lineal";159;"Costillares";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";0,82;1,03
"2171";15;"Ciudad Lineal";159;"Costillares";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";3,08;3,88
